,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
2308,Bangladesh,Potatoes,2009,133367,2666,13790.09,26.54
2309,Bangladesh,Potatoes,2009,133367,2666,13790.09,26.54
2310,Bangladesh,Carrots,2009,42404,2666,13790.09,26.54
2311,Bangladesh,Carrots,2009,42404,2666,13790.09,26.54
2312,Bangladesh,Broccoli,2009,13300,2666,13790.09,26.54
2313,Bangladesh,Broccoli,2009,13300,2666,13790.09,26.54
2314,Bangladesh,Cucumbers,2009,14660,2666,13790.09,26.54
2315,Bangladesh,Cucumbers,2009,14660,2666,13790.09,26.54
2316,Bangladesh,Spinach,2009,96232,2666,13790.09,26.54
2317,Bangladesh,Spinach,2009,96232,2666,13790.09,26.54
2318,Bangladesh,Bell Peppers,2009,21516,2666,13790.09,26.54
2319,Bangladesh,Bell Peppers,2009,21516,2666,13790.09,26.54
2320,Bangladesh,Tomatoes,2010,58378,2666,13283.72,26.65
2321,Bangladesh,Tomatoes,2010,58378,2666,13283.72,26.65
2322,Bangladesh,Potatoes,2010,182299,2666,13283.72,26.65
2323,Bangladesh,Potatoes,2010,182299,2666,13283.72,26.65
2324,Bangladesh,Carrots,2010,43422,2666,13283.72,26.65
2325,Bangladesh,Carrots,2010,43422,2666,13283.72,26.65
2326,Bangladesh,Broccoli,2010,12806,2666,13283.72,26.65
2327,Bangladesh,Broccoli,2010,12806,2666,13283.72,26.65
2328,Bangladesh,Cucumbers,2010,17090,2666,13283.72,26.65
2329,Bangladesh,Cucumbers,2010,17090,2666,13283.72,26.65
2330,Bangladesh,Spinach,2010,98688,2666,13283.72,26.65
2331,Bangladesh,Spinach,2010,98688,2666,13283.72,26.65
2332,Bangladesh,Bell Peppers,2010,23959,2666,13283.72,26.65
2333,Bangladesh,Bell Peppers,2010,23959,2666,13283.72,26.65
2334,Bangladesh,Tomatoes,2011,61512,2666,14798.28,25.8
2335,Bangladesh,Tomatoes,2011,61512,2666,14798.28,25.8
2336,Bangladesh,Potatoes,2011,180931,2666,14798.28,25.8
2337,Bangladesh,Potatoes,2011,180931,2666,14798.28,25.8
2338,Bangladesh,Carrots,2011,43917,2666,14798.28,25.8
2339,Bangladesh,Carrots,2011,43917,2666,14798.28,25.8
2340,Bangladesh,Broccoli,2011,14667,2666,14798.28,25.8
2341,Bangladesh,Broccoli,2011,14667,2666,14798.28,25.8
2342,Bangladesh,Cucumbers,2011,15898,2666,14798.28,25.8
2343,Bangladesh,Cucumbers,2011,15898,2666,14798.28,25.8
2344,Bangladesh,Spinach,2011,97962,2666,14798.28,25.8
2345,Bangladesh,Spinach,2011,97962,2666,14798.28,25.8
2346,Bangladesh,Bell Peppers,2011,26012,2666,14798.28,25.8
2347,Bangladesh,Bell Peppers,2011,26012,2666,14798.28,25.8
2348,Bangladesh,Tomatoes,2012,65838,2666,13289.18,26.28
2349,Bangladesh,Tomatoes,2012,65838,2666,13289.18,26.28
2350,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
2351,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
2352,Bangladesh,Carrots,2012,44206,2666,13289.18,26.28
2353,Bangladesh,Carrots,2012,44206,2666,13289.18,26.28
2354,Bangladesh,Broccoli,2012,13452,2666,13289.18,26.28
2355,Bangladesh,Broccoli,2012,13452,2666,13289.18,26.28
2356,Bangladesh,Cucumbers,2012,15814,2666,13289.18,26.28
2357,Bangladesh,Cucumbers,2012,15814,2666,13289.18,26.28
2358,Bangladesh,Spinach,2012,102939,2666,13289.18,26.28
2359,Bangladesh,Spinach,2012,102939,2666,13289.18,26.28
2360,Bangladesh,Bell Peppers,2012,27789,2666,13289.18,26.28
2361,Bangladesh,Bell Peppers,2012,27789,2666,13289.18,26.28
2362,Bangladesh,Tomatoes,2013,65953,2666,15330.16,26.59
2363,Bangladesh,Tomatoes,2013,65953,2666,15330.16,26.59
2364,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
2365,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
2366,Bangladesh,Carrots,2013,45317,2666,15330.16,26.59
2367,Bangladesh,Carrots,2013,45317,2666,15330.16,26.59
2368,Bangladesh,Broccoli,2013,11343,2666,15330.16,26.59
2369,Bangladesh,Broccoli,2013,11343,2666,15330.16,26.59
2370,Bangladesh,Cucumbers,2013,14729,2666,15330.16,26.59
2371,Bangladesh,Cucumbers,2013,14729,2666,15330.16,26.59
2372,Bangladesh,Spinach,2013,97019,2666,15330.16,26.59
2373,Bangladesh,Spinach,2013,97019,2666,15330.16,26.59
2374,Bangladesh,Bell Peppers,2013,30138,2666,15330.16,26.59
2375,Bangladesh,Bell Peppers,2013,30138,2666,15330.16,26.59
2376,Belarus,Tomatoes,1992,30000,618,8306.31,6.74
2377,Belarus,Potatoes,1992,115326,618,8306.31,6.74
2378,Belarus,Bell Peppers,1992,27983,618,8306.31,6.74
2379,Belarus,Tomatoes,1993,12000,618,8306.31,5.61
2380,Belarus,Potatoes,1993,155463,618,8306.31,5.61
2381,Belarus,Bell Peppers,1993,26826,618,8306.31,5.61
2382,Belarus,Tomatoes,1994,5000,618,8306.31,6.26
2383,Belarus,Potatoes,1994,118235,618,8306.31,6.26
2384,Belarus,Bell Peppers,1994,22802,618,8306.31,6.26
2385,Belarus,Tomatoes,1995,24545,618,8306.31,6.68
2386,Belarus,Potatoes,1995,131092,618,8306.31,6.68
2387,Belarus,Bell Peppers,1995,24791,618,8306.31,6.68
2388,Belarus,Tomatoes,1996,23000,618,8306.31,5.32
2389,Belarus,Potatoes,1996,151328,618,8306.31,5.32
2390,Belarus,Bell Peppers,1996,21989,618,8306.31,5.32
2391,Belarus,Tomatoes,1997,20333,618,8306.31,5.98
2392,Belarus,Potatoes,1997,99173,618,8306.31,5.98
2393,Belarus,Bell Peppers,1997,25132,618,8306.31,5.98
2394,Belarus,Tomatoes,1998,26522,618,8306.31,6.11
2395,Belarus,Potatoes,1998,108971,618,8306.31,6.11
2396,Belarus,Bell Peppers,1998,21347,618,8306.31,6.11
2397,Belarus,Tomatoes,1999,26053,618,8306.31,7.38
2398,Belarus,Potatoes,1999,113330,618,8306.31,7.38
2399,Belarus,Bell Peppers,1999,17322,618,8306.31,7.38
2400,Belarus,Tomatoes,2000,23077,618,8306.31,7.52
2401,Belarus,Potatoes,2000,131888,618,8306.31,7.52
2402,Belarus,Bell Peppers,2000,21367,618,8306.31,7.52
2403,Belarus,Tomatoes,2001,25917,618,8306.31,6.71
2404,Belarus,Potatoes,2001,122132,618,8306.31,6.71
2405,Belarus,Bell Peppers,2001,21255,618,8306.31,6.71
2406,Belarus,Tomatoes,2002,32889,618,8306.31,7.34
2407,Belarus,Potatoes,2002,134922,618,8306.31,7.34
2408,Belarus,Bell Peppers,2002,26919,618,8306.31,7.34
2409,Belarus,Tomatoes,2004,35297,618,8306.31,6.49
2410,Belarus,Potatoes,2004,195459,618,8306.31,6.49
2411,Belarus,Bell Peppers,2004,33040,618,8306.31,6.49
2412,Belarus,Tomatoes,2005,39965,618,8306.31,6.53
2413,Belarus,Potatoes,2005,177299,618,8306.31,6.53
2414,Belarus,Bell Peppers,2005,32812,618,8306.31,6.53
2415,Belarus,Tomatoes,2006,39390,618,8306.31,6.6
2416,Belarus,Potatoes,2006,191956,618,8306.31,6.6
2417,Belarus,Bell Peppers,2006,28191,618,8306.31,6.6
2418,Belarus,Tomatoes,2007,50653,618,8306.31,7.51
2419,Belarus,Potatoes,2007,211948,618,8306.31,7.51
2420,Belarus,Bell Peppers,2007,32771,618,8306.31,7.51
2421,Belarus,Tomatoes,2008,43890,618,8306.31,7.75
2422,Belarus,Potatoes,2008,220735,618,8306.31,7.75
2423,Belarus,Bell Peppers,2008,39752,618,8306.31,7.75
2424,Belarus,Tomatoes,2009,46818,618,8306.31,6.75
2425,Belarus,Potatoes,2009,186040,618,8306.31,6.75
2426,Belarus,Bell Peppers,2009,35428,618,8306.31,6.75
2427,Belarus,Tomatoes,2010,49306,618,8306.31,6.71
2428,Belarus,Potatoes,2010,213518,618,8306.31,6.71
2429,Belarus,Bell Peppers,2010,28851,618,8306.31,6.71
2430,Belarus,Tomatoes,2011,65950,618,8306.31,7.29
2431,Belarus,Potatoes,2011,209564,618,8306.31,7.29
2432,Belarus,Bell Peppers,2011,33088,618,8306.31,7.29
2433,Belarus,Tomatoes,2012,50407,618,9578.67,6.33
2434,Belarus,Potatoes,2012,208131,618,9578.67,6.33
2435,Belarus,Bell Peppers,2012,35822,618,9578.67,6.33
2436,Belarus,Tomatoes,2013,55656,618,9163.51,7.83
2437,Belarus,Potatoes,2013,193536,618,9163.51,7.83
2438,Belarus,Bell Peppers,2013,30610,618,9163.51,7.83
2439,Belgium,Tomatoes,2000,111006,847,9560.49,11.37
2440,Belgium,Potatoes,2000,444058,847,9560.49,11.37
2441,Belgium,Bell Peppers,2000,79198,847,9560.49,11.37
2442,Belgium,Tomatoes,2001,113522,847,8529.07,10.94
2443,Belgium,Potatoes,2001,412267,847,8529.07,10.94
2444,Belgium,Bell Peppers,2001,80475,847,8529.07,10.94
2445,Belgium,Tomatoes,2002,111962,847,9204,11.44
2446,Belgium,Potatoes,2002,471475,847,9204,11.44
2447,Belgium,Bell Peppers,2002,82757,847,9204,11.44
2448,Belgium,Tomatoes,2004,122246,847,9186,10.94
2449,Belgium,Potatoes,2004,483955,847,9186,10.94
2450,Belgium,Bell Peppers,2004,89806,847,9186,10.94
2451,Belgium,Tomatoes,2005,116872,847,9776,11.16
2452,Belgium,Potatoes,2005,428135,847,9776,11.16
2453,Belgium,Bell Peppers,2005,82733,847,9776,11.16
2454,Belgium,Tomatoes,2006,101929,847,8244.02,11.48
2455,Belgium,Potatoes,2006,385452,847,8244.02,11.48
2456,Belgium,Bell Peppers,2006,82549,847,8244.02,11.48
2457,Belgium,Tomatoes,2007,131278,847,6712.05,11.52
2458,Belgium,Potatoes,2007,469491,847,6712.05,11.52
2459,Belgium,Bell Peppers,2007,78908,847,6712.05,11.52
2460,Belgium,Tomatoes,2008,119258,847,6516.47,10.9
2461,Belgium,Potatoes,2008,460711,847,6516.47,10.9
2462,Belgium,Bell Peppers,2008,87585,847,6516.47,10.9
2463,Belgium,Tomatoes,2009,121174,847,5496.04,11
2464,Belgium,Potatoes,2009,447083,847,5496.04,11
2465,Belgium,Bell Peppers,2009,94652,847,5496.04,11
2466,Belgium,Tomatoes,2010,119283,847,4644.53,9.74
2467,Belgium,Potatoes,2010,422676,847,4644.53,9.74
2468,Belgium,Bell Peppers,2010,88272,847,4644.53,9.74
2469,Belgium,Tomatoes,2011,119360,847,5740.44,11.69
2470,Belgium,Potatoes,2011,501412,847,5740.44,11.69
2471,Belgium,Bell Peppers,2011,84046,847,5740.44,11.69
2472,Belgium,Tomatoes,2012,102438,847,6139.3,10.68
2473,Belgium,Potatoes,2012,454233,847,6139.3,10.68
2474,Belgium,Bell Peppers,2012,84522,847,6139.3,10.68
2475,Belgium,Tomatoes,2013,111500,847,5905.6,10.36
2476,Belgium,Potatoes,2013,454642,847,5905.6,10.36
2477,Belgium,Bell Peppers,2013,89349,847,5905.6,10.36
2478,Botswana,Tomatoes,1990,2899,416,17,19.54
2479,Botswana,Broccoli,1990,2500,416,17,19.54
2480,Botswana,Bell Peppers,1990,26178,416,17,19.54
2481,Botswana,Tomatoes,1991,3962,416,19,19.29
2482,Botswana,Broccoli,1991,3663,416,19,19.29
2483,Botswana,Bell Peppers,1991,22464,416,19,19.29
2484,Botswana,Tomatoes,1992,1899,416,17,20.59
2485,Botswana,Broccoli,1992,2909,416,17,20.59
2486,Botswana,Bell Peppers,1992,21653,416,17,20.59
2487,Botswana,Tomatoes,1993,1353,416,17,19.97
2488,Botswana,Broccoli,1993,5236,416,17,19.97
2489,Botswana,Bell Peppers,1993,20843,416,17,19.97
2490,Botswana,Tomatoes,1994,1698,416,17,19.26
2491,Botswana,Broccoli,1994,2182,416,17,19.26
2492,Botswana,Bell Peppers,1994,20032,416,17,19.26
2493,Botswana,Tomatoes,1995,9477,416,17,19.96
2494,Botswana,Broccoli,1995,3597,416,17,19.96
2495,Botswana,Bell Peppers,1995,19222,416,17,19.96
2496,Botswana,Tomatoes,1996,2463,416,17,19.1
2497,Botswana,Broccoli,1996,3592,416,17,19.1
2498,Botswana,Bell Peppers,1996,19009,416,17,19.1
2499,Botswana,Tomatoes,1997,2867,416,17,19.26
2500,Botswana,Broccoli,1997,2455,416,17,19.26
2501,Botswana,Bell Peppers,1997,17235,416,17,19.26
2502,Botswana,Tomatoes,1998,910,416,17,20.05
2503,Botswana,Broccoli,1998,3364,416,17,20.05
2504,Botswana,Bell Peppers,1998,16667,416,17,20.05
2505,Botswana,Tomatoes,1999,1111,416,17,20.24
2506,Botswana,Broccoli,1999,2669,416,17,20.24
2507,Botswana,Bell Peppers,1999,16337,416,17,20.24
2508,Botswana,Tomatoes,2000,1123,416,17,18.97
2509,Botswana,Broccoli,2000,1573,416,17,18.97
2510,Botswana,Bell Peppers,2000,15878,416,17,18.97
2511,Botswana,Tomatoes,2001,1992,416,17,19.36
2512,Botswana,Broccoli,2001,11538,416,17,19.36
2513,Botswana,Bell Peppers,2001,15714,416,17,19.36
2514,Botswana,Tomatoes,2002,2947,416,17,19.89
2515,Botswana,Broccoli,2002,4218,416,17,19.89
2516,Botswana,Bell Peppers,2002,14563,416,17,19.89
2517,Botswana,Tomatoes,2004,1743,416,17,19.41
2518,Botswana,Broccoli,2004,3343,416,17,19.41
2519,Botswana,Bell Peppers,2004,12692,416,17,19.41
2520,Botswana,Tomatoes,2005,2297,416,17,20.42
2521,Botswana,Broccoli,2005,18316,416,17,20.42
2522,Botswana,Bell Peppers,2005,11614,416,17,20.42
2523,Botswana,Tomatoes,2006,2511,416,17,18.97
2524,Botswana,Broccoli,2006,5024,416,17,18.97
2525,Botswana,Bell Peppers,2006,10452,416,17,18.97
2526,Botswana,Tomatoes,2007,1219,416,17,19.71
2527,Botswana,Broccoli,2007,9979,416,17,19.71
2528,Botswana,Bell Peppers,2007,9000,416,17,19.71
2529,Botswana,Tomatoes,2008,1844,416,17,19.63
2530,Botswana,Broccoli,2008,5507,416,17,19.63
2531,Botswana,Bell Peppers,2008,8000,416,17,19.63
2532,Botswana,Tomatoes,2009,2429,416,17,19.25
2533,Botswana,Broccoli,2009,5042,416,17,19.25
2534,Botswana,Tomatoes,2010,1617,416,17,19.98
2535,Botswana,Broccoli,2010,5701,416,17,19.98
2536,Botswana,Tomatoes,2011,3473,416,17,19.19
2537,Botswana,Broccoli,2011,6690,416,17,19.19
2538,Botswana,Tomatoes,2012,1370,416,17,19.83
2539,Botswana,Broccoli,2012,6779,416,17,19.83
2540,Botswana,Tomatoes,2013,849,416,17,18.69
2541,Botswana,Broccoli,2013,3168,416,17,18.69
2542,Brazil,Potatoes,1990,125529,1761,49695,21.88
2543,Brazil,Potatoes,1990,125529,1761,49695,20.29
2544,Brazil,Potatoes,1990,125529,1761,49695,17.77
2545,Brazil,Potatoes,1990,125529,1761,49695,17.77
2546,Brazil,Potatoes,1990,125529,1761,49695,27.65
2547,Brazil,Potatoes,1990,125529,1761,49695,20.29
2548,Brazil,Potatoes,1990,125529,1761,49695,27.07
2549,Brazil,Potatoes,1990,125529,1761,49695,18.47
2550,Brazil,Potatoes,1990,125529,1761,49695,25.76
2551,Brazil,Potatoes,1990,125529,1761,49695,24.64
2552,Brazil,Potatoes,1990,125529,1761,49695,25.29
2553,Brazil,Tomatoes,1990,18735,1761,49695,21.88
2554,Brazil,Tomatoes,1990,18735,1761,49695,20.29
2555,Brazil,Tomatoes,1990,18735,1761,49695,17.77
2556,Brazil,Tomatoes,1990,18735,1761,49695,17.77
2557,Brazil,Tomatoes,1990,18735,1761,49695,27.65
2558,Brazil,Tomatoes,1990,18735,1761,49695,20.29
2559,Brazil,Tomatoes,1990,18735,1761,49695,27.07
2560,Brazil,Tomatoes,1990,18735,1761,49695,18.47
2561,Brazil,Tomatoes,1990,18735,1761,49695,25.76
2562,Brazil,Tomatoes,1990,18735,1761,49695,24.64
2563,Brazil,Tomatoes,1990,18735,1761,49695,25.29
2564,Brazil,Potatoes,1990,141084,1761,49695,21.88
2565,Brazil,Potatoes,1990,141084,1761,49695,20.29
2566,Brazil,Potatoes,1990,141084,1761,49695,17.77
2567,Brazil,Potatoes,1990,141084,1761,49695,17.77
2568,Brazil,Potatoes,1990,141084,1761,49695,27.65
2569,Brazil,Potatoes,1990,141084,1761,49695,20.29
2570,Brazil,Potatoes,1990,141084,1761,49695,27.07
2571,Brazil,Potatoes,1990,141084,1761,49695,18.47
2572,Brazil,Potatoes,1990,141084,1761,49695,25.76
2573,Brazil,Potatoes,1990,141084,1761,49695,24.64
2574,Brazil,Potatoes,1990,141084,1761,49695,25.29
2575,Brazil,Carrots,1990,18803,1761,49695,21.88
2576,Brazil,Carrots,1990,18803,1761,49695,20.29
2577,Brazil,Carrots,1990,18803,1761,49695,17.77
2578,Brazil,Carrots,1990,18803,1761,49695,17.77
2579,Brazil,Carrots,1990,18803,1761,49695,27.65
2580,Brazil,Carrots,1990,18803,1761,49695,20.29
2581,Brazil,Carrots,1990,18803,1761,49695,27.07
2582,Brazil,Carrots,1990,18803,1761,49695,18.47
2583,Brazil,Carrots,1990,18803,1761,49695,25.76
2584,Brazil,Carrots,1990,18803,1761,49695,24.64
2585,Brazil,Carrots,1990,18803,1761,49695,25.29
2586,Brazil,Broccoli,1990,17150,1761,49695,21.88
2587,Brazil,Broccoli,1990,17150,1761,49695,20.29
2588,Brazil,Broccoli,1990,17150,1761,49695,17.77
2589,Brazil,Broccoli,1990,17150,1761,49695,17.77
2590,Brazil,Broccoli,1990,17150,1761,49695,27.65
2591,Brazil,Broccoli,1990,17150,1761,49695,20.29
2592,Brazil,Broccoli,1990,17150,1761,49695,27.07
2593,Brazil,Broccoli,1990,17150,1761,49695,18.47
2594,Brazil,Broccoli,1990,17150,1761,49695,25.76
2595,Brazil,Broccoli,1990,17150,1761,49695,24.64
2596,Brazil,Broccoli,1990,17150,1761,49695,25.29
2597,Brazil,Cucumbers,1990,17322,1761,49695,21.88
2598,Brazil,Cucumbers,1990,17322,1761,49695,20.29
2599,Brazil,Cucumbers,1990,17322,1761,49695,17.77
2600,Brazil,Cucumbers,1990,17322,1761,49695,17.77
2601,Brazil,Cucumbers,1990,17322,1761,49695,27.65
2602,Brazil,Cucumbers,1990,17322,1761,49695,20.29
2603,Brazil,Cucumbers,1990,17322,1761,49695,27.07
2604,Brazil,Cucumbers,1990,17322,1761,49695,18.47
2605,Brazil,Cucumbers,1990,17322,1761,49695,25.76
2606,Brazil,Cucumbers,1990,17322,1761,49695,24.64
2607,Brazil,Cucumbers,1990,17322,1761,49695,25.29
2608,Brazil,Spinach,1990,101661,1761,49695,21.88
2609,Brazil,Spinach,1990,101661,1761,49695,20.29
2610,Brazil,Spinach,1990,101661,1761,49695,17.77
2611,Brazil,Spinach,1990,101661,1761,49695,17.77
2612,Brazil,Spinach,1990,101661,1761,49695,27.65
2613,Brazil,Spinach,1990,101661,1761,49695,20.29
2614,Brazil,Spinach,1990,101661,1761,49695,27.07
2615,Brazil,Spinach,1990,101661,1761,49695,18.47
2616,Brazil,Spinach,1990,101661,1761,49695,25.76
2617,Brazil,Spinach,1990,101661,1761,49695,24.64
2618,Brazil,Spinach,1990,101661,1761,49695,25.29
2619,Brazil,Bell Peppers,1990,11540,1761,49695,21.88
2620,Brazil,Bell Peppers,1990,11540,1761,49695,20.29
2621,Brazil,Bell Peppers,1990,11540,1761,49695,17.77
2622,Brazil,Bell Peppers,1990,11540,1761,49695,17.77
2623,Brazil,Bell Peppers,1990,11540,1761,49695,27.65
2624,Brazil,Bell Peppers,1990,11540,1761,49695,20.29
2625,Brazil,Bell Peppers,1990,11540,1761,49695,27.07
2626,Brazil,Bell Peppers,1990,11540,1761,49695,18.47
2627,Brazil,Bell Peppers,1990,11540,1761,49695,25.76
2628,Brazil,Bell Peppers,1990,11540,1761,49695,24.64
2629,Brazil,Bell Peppers,1990,11540,1761,49695,25.29
2630,Brazil,Lettuce,1990,91489,1761,49695,21.88
2631,Brazil,Lettuce,1990,91489,1761,49695,20.29
2632,Brazil,Lettuce,1990,91489,1761,49695,17.77
2633,Brazil,Lettuce,1990,91489,1761,49695,17.77
2634,Brazil,Lettuce,1990,91489,1761,49695,27.65
2635,Brazil,Lettuce,1990,91489,1761,49695,20.29
2636,Brazil,Lettuce,1990,91489,1761,49695,27.07
2637,Brazil,Lettuce,1990,91489,1761,49695,18.47
2638,Brazil,Lettuce,1990,91489,1761,49695,25.76
2639,Brazil,Lettuce,1990,91489,1761,49695,24.64
2640,Brazil,Lettuce,1990,91489,1761,49695,25.29
2641,Brazil,Potatoes,1991,126164,1761,58349.44,21.43
2642,Brazil,Potatoes,1991,126164,1761,58349.44,20.13
2643,Brazil,Potatoes,1991,126164,1761,58349.44,17.95
2644,Brazil,Potatoes,1991,126164,1761,58349.44,17.95
2645,Brazil,Potatoes,1991,126164,1761,58349.44,27.34
2646,Brazil,Potatoes,1991,126164,1761,58349.44,20.13
2647,Brazil,Potatoes,1991,126164,1761,58349.44,27.21
2648,Brazil,Potatoes,1991,126164,1761,58349.44,19.11
2649,Brazil,Potatoes,1991,126164,1761,58349.44,25.57
2650,Brazil,Potatoes,1991,126164,1761,58349.44,24.25
2651,Brazil,Potatoes,1991,126164,1761,58349.44,25.06
2652,Brazil,Tomatoes,1991,18084,1761,58349.44,21.43
2653,Brazil,Tomatoes,1991,18084,1761,58349.44,20.13
2654,Brazil,Tomatoes,1991,18084,1761,58349.44,17.95
2655,Brazil,Tomatoes,1991,18084,1761,58349.44,17.95
2656,Brazil,Tomatoes,1991,18084,1761,58349.44,27.34
2657,Brazil,Tomatoes,1991,18084,1761,58349.44,20.13
2658,Brazil,Tomatoes,1991,18084,1761,58349.44,27.21
2659,Brazil,Tomatoes,1991,18084,1761,58349.44,19.11
2660,Brazil,Tomatoes,1991,18084,1761,58349.44,25.57
2661,Brazil,Tomatoes,1991,18084,1761,58349.44,24.25
2662,Brazil,Tomatoes,1991,18084,1761,58349.44,25.06
2663,Brazil,Potatoes,1991,140264,1761,58349.44,21.43
2664,Brazil,Potatoes,1991,140264,1761,58349.44,20.13
2665,Brazil,Potatoes,1991,140264,1761,58349.44,17.95
2666,Brazil,Potatoes,1991,140264,1761,58349.44,17.95
2667,Brazil,Potatoes,1991,140264,1761,58349.44,27.34
2668,Brazil,Potatoes,1991,140264,1761,58349.44,20.13
2669,Brazil,Potatoes,1991,140264,1761,58349.44,27.21
2670,Brazil,Potatoes,1991,140264,1761,58349.44,19.11
2671,Brazil,Potatoes,1991,140264,1761,58349.44,25.57
2672,Brazil,Potatoes,1991,140264,1761,58349.44,24.25
2673,Brazil,Potatoes,1991,140264,1761,58349.44,25.06
2674,Brazil,Carrots,1991,23020,1761,58349.44,21.43
2675,Brazil,Carrots,1991,23020,1761,58349.44,20.13
2676,Brazil,Carrots,1991,23020,1761,58349.44,17.95
2677,Brazil,Carrots,1991,23020,1761,58349.44,17.95
2678,Brazil,Carrots,1991,23020,1761,58349.44,27.34
2679,Brazil,Carrots,1991,23020,1761,58349.44,20.13
2680,Brazil,Carrots,1991,23020,1761,58349.44,27.21
2681,Brazil,Carrots,1991,23020,1761,58349.44,19.11
2682,Brazil,Carrots,1991,23020,1761,58349.44,25.57
2683,Brazil,Carrots,1991,23020,1761,58349.44,24.25
2684,Brazil,Carrots,1991,23020,1761,58349.44,25.06
2685,Brazil,Broccoli,1991,14834,1761,58349.44,21.43
2686,Brazil,Broccoli,1991,14834,1761,58349.44,20.13
2687,Brazil,Broccoli,1991,14834,1761,58349.44,17.95
2688,Brazil,Broccoli,1991,14834,1761,58349.44,17.95
2689,Brazil,Broccoli,1991,14834,1761,58349.44,27.34
2690,Brazil,Broccoli,1991,14834,1761,58349.44,20.13
2691,Brazil,Broccoli,1991,14834,1761,58349.44,27.21
2692,Brazil,Broccoli,1991,14834,1761,58349.44,19.11
2693,Brazil,Broccoli,1991,14834,1761,58349.44,25.57
2694,Brazil,Broccoli,1991,14834,1761,58349.44,24.25
2695,Brazil,Broccoli,1991,14834,1761,58349.44,25.06
2696,Brazil,Cucumbers,1991,15533,1761,58349.44,21.43
2697,Brazil,Cucumbers,1991,15533,1761,58349.44,20.13
2698,Brazil,Cucumbers,1991,15533,1761,58349.44,17.95
2699,Brazil,Cucumbers,1991,15533,1761,58349.44,17.95
2700,Brazil,Cucumbers,1991,15533,1761,58349.44,27.34
2701,Brazil,Cucumbers,1991,15533,1761,58349.44,20.13
2702,Brazil,Cucumbers,1991,15533,1761,58349.44,27.21
2703,Brazil,Cucumbers,1991,15533,1761,58349.44,19.11
2704,Brazil,Cucumbers,1991,15533,1761,58349.44,25.57
2705,Brazil,Cucumbers,1991,15533,1761,58349.44,24.25
2706,Brazil,Cucumbers,1991,15533,1761,58349.44,25.06
2707,Brazil,Spinach,1991,101504,1761,58349.44,21.43
2708,Brazil,Spinach,1991,101504,1761,58349.44,20.13
2709,Brazil,Spinach,1991,101504,1761,58349.44,17.95
2710,Brazil,Spinach,1991,101504,1761,58349.44,17.95
2711,Brazil,Spinach,1991,101504,1761,58349.44,27.34
2712,Brazil,Spinach,1991,101504,1761,58349.44,20.13
2713,Brazil,Spinach,1991,101504,1761,58349.44,27.21
2714,Brazil,Spinach,1991,101504,1761,58349.44,19.11
2715,Brazil,Spinach,1991,101504,1761,58349.44,25.57
2716,Brazil,Spinach,1991,101504,1761,58349.44,24.25
2717,Brazil,Spinach,1991,101504,1761,58349.44,25.06
2718,Brazil,Bell Peppers,1991,14232,1761,58349.44,21.43
2719,Brazil,Bell Peppers,1991,14232,1761,58349.44,20.13
2720,Brazil,Bell Peppers,1991,14232,1761,58349.44,17.95
2721,Brazil,Bell Peppers,1991,14232,1761,58349.44,17.95
2722,Brazil,Bell Peppers,1991,14232,1761,58349.44,27.34
2723,Brazil,Bell Peppers,1991,14232,1761,58349.44,20.13
2724,Brazil,Bell Peppers,1991,14232,1761,58349.44,27.21
2725,Brazil,Bell Peppers,1991,14232,1761,58349.44,19.11
2726,Brazil,Bell Peppers,1991,14232,1761,58349.44,25.57
2727,Brazil,Bell Peppers,1991,14232,1761,58349.44,24.25
2728,Brazil,Bell Peppers,1991,14232,1761,58349.44,25.06
2729,Brazil,Lettuce,1991,91353,1761,58349.44,21.43
2730,Brazil,Lettuce,1991,91353,1761,58349.44,20.13
2731,Brazil,Lettuce,1991,91353,1761,58349.44,17.95
2732,Brazil,Lettuce,1991,91353,1761,58349.44,17.95
2733,Brazil,Lettuce,1991,91353,1761,58349.44,27.34
2734,Brazil,Lettuce,1991,91353,1761,58349.44,20.13
2735,Brazil,Lettuce,1991,91353,1761,58349.44,27.21
2736,Brazil,Lettuce,1991,91353,1761,58349.44,19.11
2737,Brazil,Lettuce,1991,91353,1761,58349.44,25.57
2738,Brazil,Lettuce,1991,91353,1761,58349.44,24.25
2739,Brazil,Lettuce,1991,91353,1761,58349.44,25.06
2740,Brazil,Potatoes,1992,120019,1761,67003.89,21.35
2741,Brazil,Potatoes,1992,120019,1761,67003.89,20.21
2742,Brazil,Potatoes,1992,120019,1761,67003.89,17.8
2743,Brazil,Potatoes,1992,120019,1761,67003.89,17.8
2744,Brazil,Potatoes,1992,120019,1761,67003.89,27.58
2745,Brazil,Potatoes,1992,120019,1761,67003.89,20.21
2746,Brazil,Potatoes,1992,120019,1761,67003.89,27.42
